Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LogReg,0.1112,0.1214,0.0758,0.1366,0.1405,0.1413,0.1038
