Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LogReg,0.9990,0.9983,0.9971,0.9977,0.9949,0.9957,0.9913
