Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LogReg,0.9990,0.9989,0.9941,0.9989,0.9975,0.9989,0.9957
