Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LogReg,0.9743,0.9711,0.9574,0.9687,0.9596,0.9551,0.9527
