Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
DNN,0.1197,0.0840,0.1173,0.1060,0.1058,0.1342,0.1091
