Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
DNN,0.9642,0.9611,0.9651,0.9612,0.9660,0.9597,0.9629
