Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
DNN,0.9705,0.9691,0.9709,0.9690,0.9716,0.9710,0.9689
