Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.0699,0.0693,0.0825,0.0701,0.0883,0.0694,0.0858
