Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.5318,0.5251,0.5405,0.5318,0.5316,0.5150,0.5210
