Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.2047,0.2047,0.7750,0.2047,0.7891,0.2047,0.7891
