Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.0439,0.0418,0.1094,0.0543,0.1427,0.0418,0.1193
