Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.0338,0.0340,0.0818,0.0358,0.0773,0.0340,0.0719
