Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.0039,0.0000,0.8714,0.0117,0.8813,0.0000,0.8817
