Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.0692,0.0696,0.0874,0.0714,0.0785,0.0696,0.0692
