Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.5126,0.5238,0.5099,0.5112,0.5120,0.5170,0.5096
