Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
LSTM,0.2031,0.2047,0.0891,0.2016,0.0813,0.2047,0.0734
