Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM_SharedFE,0.1114,0.0874,0.1099,0.1125,0.1061,0.0919,0.0893
