Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM_SharedFE,0.1184,0.0871,0.1170,0.1118,0.1231,0.0843,0.1097
