Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM_SharedFE,0.5101,0.5030,0.4919,0.5024,0.4796,0.4894,0.4901
