Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM_SharedFE,0.0788,0.0486,0.0938,0.0766,0.0843,0.0518,0.0828
