Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
XGBoost,0.9391,0.9226,0.8932,0.8845,0.9372,0.9225,0.9340
