Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
XGBoost,0.0698,0.0698,0.0218,0.0698,0.0218,0.0698,0.0149
