Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
XGBoost,0.9985,0.9858,0.9830,0.9939,0.9803,0.9962,0.9874
