Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
XGBoost,0.9989,0.9989,0.9949,0.9989,0.9927,0.9989,0.9917
