Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
DNN_MI_PCA_KMeans,0.5025,0.4917,0.4904,0.5050,0.4899,0.4985,0.4899
