Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
DNN_MI_PCA_KMeans,0.1149,0.0941,0.0844,0.1142,0.1050,0.0990,0.0838
