Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
DNN_MI_PCA_KMeans,0.1562,0.1703,0.0875,0.1531,0.1016,0.1703,0.0828
