Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
DNN_MI_PCA_KMeans,0.1562,0.1773,0.0973,0.1605,0.1043,0.1766,0.1031
