Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM,0.0963,0.1256,0.1331,0.1435,0.0806,0.1118,0.1373
