Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM,0.7828,0.7000,0.7672,0.7609,0.7500,0.7578,0.7859
