Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM,0.5050,0.5224,0.5082,0.5097,0.5092,0.5187,0.5106
