Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM,0.0688,0.1109,0.0906,0.0922,0.0734,0.0953,0.0938
