Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM,0.0584,0.1071,0.0886,0.0962,0.0695,0.0872,0.0866
