Model,Raw,MI,MI+KMeansSMOTE,PCA,PCA+KMeansSMOTE,MI+PCA,MI+PCA+KMeansSMOTE
BiLSTM,0.4692,0.5270,0.5378,0.4783,0.4744,0.5229,0.5449
